"Day_Code","Source_Ship_from_Code","Source_Ship_To_Code","Vending_Machine_Code","Vending_Machine_Location_Code","Source_Product_Code","Source_Channel_Code","Source_Sales_Type_Code","Record_Type","Operation_Route_Type","Invoice_Number","Transaction_Type","Currency_Code","Sales_Unit_Type_Flag","Quantity","Unit_Cases","Bottler_Gross_Revenue","Bottler_Net_Sales_Revenue","Bottler_Wholesale_Price","Total_Discounts_amount","Total_Taxes_amount","Send_Datetimestamp","Coverage_Count_Flag","Ship_To_Country","Ship_To_Address_1"
"20210211","z4d4qgT2XDadruCG1P5crxLOs8AjoDEP","mz66mxLLq4pebnCV0ei2sxt5iE1ZPQFtdWt3iVFD","xZ5","g87kWOJimPMlQTvVdKRdI8RLaRveoa6a40kyN3wmeQVCh","XlPmn8ur2fAr1buh11SkzZdeYEwr89wFT2","1","Bw7","Normal","3rd_Party_Operator","b0GdJNTVmz4semvDwK4Q","Pre_Sale","LSL","Case","9816.54154","6331.17309","7462.68546","399.0752","5747.86289","717.42683","1404.52213","","N"
"20320726","XPK5kgdu8cq2FE","Powg2HuQVPOgnhbHdp0xvRCaS04dOxy9","","R09CCP2XBYwLzUeSxaP","nOVlDeGmrWRcX","PW2iSmVb8xJjo5hOKSA4","pkuOQ","Normal","3rd_Party_Operator","r8vfQGzB5Z6tktVBK7yKC0mzqIG","Actual","BZD","Case","1643.02894","8062.2341","2019.05191","6662.44108","5527.73865","2645.08855","2489.7249","20040726 01:18:00","Y"
"20030608","YOVK","Wl","","qmvhBMnK3U0QZ","vkLGcjb7oyvHkylxzd3bsxmhWP1dUii1rxj","09uYehdooObwDWOb0Bi36CiFZFekaz9Zhuj5GE","A","Correction","Vending_Machine","Vd7oSqUl5I1mWtsXcXmDrfVtXQILWhErPWhFIxO","Estimate","PLN","Case","9337.37894","7629.80878","5611.46676","7513.8482","8360.26481","92.63036","8179.70656","20280215 06:07:36","N"
"20321114","lZllEwPo1rqqwz","wxDoXuv1AEG9UXyOGT7JhuIFcmoTtszPv8Q","qLiPRT","R6w2XtBRyVj7sze9","b0JDHLq02tjDHcKXVc7JEhVgka","093FqcDOrt4sVdfTEG22maCnwr","ceKRjCjRwgwNAcJrg64","Normal","Vending_Machine","CsCvW65Iz7OueiUdWAHzQherHiOJtDtPr","Actual","STD","Physical_Case","7839.17929","9570.8872","6112.52899","6630.63656","2801.69588","3147.27726","-9.22582","20310205 06:20:25","N"
"20251115","wEs7B6Foaq4UIEJm1Ie0Anek","UhjGek9dxm6j2enk9dQo","Mvf","XeEJlXbTR8xPhPvq3iwlYhzoHS4","UzqmxF4dOqY6wXqbkmM36y2Vb","yUznQu6Ra53qHDSSc3tboEgZrA8IzsziW","gVwTj07L5","Cancel","3rd_Party_Operator","sBcFKYB9Znq8aR9S","Pre_Sale","GTQ","Multi-Pack","8580.01689","3498.87974","3864.16118","9178.60893","1029.96732","3391.70862","4049.46087","20301116 19:49:14","N"
"20221024","kz0Yxoyba6nn","o0EJlgd5zp3PzTlcNnycen9BSUMAuMPRTlix","QTjz7wBBD1ggBml8pyYSZH5ZC5WC0b2zJWleASk","D","CVAmyRyz9jqlLbgzqsJ4FuX35vsvAm0JPSJ","1","NKGUXXuJ1pFd80Ga33wJ3CwJJCPUG8Zzol3lul2K","Cancel","Vending_Machine","zcxeGvn94kzSaYhhdXF97dA9QeM3rzMU6","Pre_Sale","DJF","Loose","9837.01934","3010.02136","648.24687","8597.56722","6194.76141","9331.78816","5804.17893","20170928 21:30:37","N"
"20270928","sBjQ2BFtVLJZsdjI4xbp4Mj4LwGTyMAZaOD4","3f5lUPa3gnhXjS59ExhQ","iiP5srol2sGBBM2ElPUc7eMjIBnZ6aJYzRTfHxlxoxoXoAQ3yx7","Ne6JMkk4Ey40Sz7qdnsvXckcgJnwxxb4rWcBBMpdPugSiFydujj","GHcF93hlHyRKfZwgTykXSODlakiFEg0xSgYU","SrIaIkdr184","rPwjZfAAaylDfice9DGVy","Normal","3rd_Party_Operator","Tjc5nuzE58Bazv","Actual","DJF","Multi-Pack","4866.1461","1040.5681","3865.51746","954.57268","4572.072","2794.61072","1098.16039","20170606 22:32:59","N"
"20020308","2TZRN55TvDXt8Vd4o","jfZBMd","","","woqmFJ8wDqntNKfoxWJvKIJZ7rXIZr7s","XMdXc1twcuPE16vs7II","3qqDK45uYNdYK4l7zoqlwgrq","Normal","Dispenser_Sales","","Actual","TTD","Physical_Case","2167.86576","1030.77858","212.4692","4472.06938","1612.96591","7806.25415","2574.89054","20010529 19:49:49","Y"
"20210916","rIxu1qv0mWQ42ZvyhIAduGA3tAY","IqqBmosQrQFsGpMGu","Num053sb8Rotdis3eReLhwAPLMDcuXluxvWgRhbCxX0xNXWFn","B7VdBFRM7jPXQ4nAKJND59DvkPm4xhsCGLqjSHIzeIlwed6","w23nPYllll3ddokbwMT1mExZ6bhR","tUlv8rBjmFyRU2GXMX9iMbKmnAbwoQyAifNKx","m8t89gsiRQvLY","Normal","3rd_Party_Operator","n13b8KQnZiXfCL7j","Actual","XSU","Loose","7718.30664","7280.9428","750.43623","491.4521","9004.33675","7437.37545","905.74679","20110406 04:19:35","Y"
"20350728","cfFsqVjY8AogTAQUZuG","qFG50A5meMyQhiG5zV8GcyHALcP21mNv8P4U","ew8IB3LvmDdVUFTIvGa5Au5GIRSw1ULmhnq5cCxkTUg2AnqTZL3mBx8","6PMdtPNkZaLF3X4hEj","N13ABzEK6gYWtOjKpLsmBQjVa","b10zs7ijZ7bukZl1","A","Cancel","Vending_Machine","ES6bC0DJbqbupEa5ORRvUrCJVQkcNHP4Hpe4cIJ","Estimate","RON","Loose","9953.49239","273.77129","2617.01132","","6033.56813","2635.76295","2808.00166","20310116 15:19:27","Y"
"20281203","Y69urqm7MIRBPMLLREu8KGmXDx8IkkPdty5","LQE1v","CaEu6YQ75epUZo6fMpPfjIF6","OSiZu0oPG7UIhSfeZWd1D4QUT8UTSm","FGgFYkrnFSe2XK0OfnX1T","F2u6Q3OqRfwINpe8ZFfVToZUDcU8XOc0V5TLNmZT","W7L28FwUWzup9PuqHzadAJJbJ","Normal","Vending_Machine","1Sn8xdlEpNv1fAU0y4horKhc0hqSHGYWh","Estimate","ILS","Loose","1964.75799","3385.3793","9616.65208","8388.71762","6774.93028","6476.90034","4234.46952","20091022 10:16:30","N"
"20321119","si1M47","Khw","2eAOD23EOkNFNwa6T1kwFTYxNsDcvy","tqDdBuxAyzsE0AcHtkM3kV6HZWVeBfpdkIlV4","oYA9EFrlTQAfx9DRAEIrwDN0","7","CtlWJl5BUAEuw8mQ9buS","Cancel","Dispenser_Sales","e45b0wVTSjBDwL5N7r0wokghqKDpP4A","Actual","BYN","Physical_Case","5470.8818","7662.14432","5153.18684","2863.96299","2842.8143","6921.4809","1570.04038","20040216 12:42:55","N"
"20331022","KIW73WLPn9xR0DKcLiKZXi2bog","dkHuWcv7ajGD0c5CI0s7xmHT6b4QP2FQ78yL","n2UA4jN","NSMd6OdDLp2eaiN4Cy6ra4GOKxi4JEt1CeUZHP3ch4qraNMjddJHsRE","DhgyJ","XMdXc1twcuPE16vs7II","VHStdgHRjKU2BO4C7TDP0vWpLZjtC9","Normal","Vending_Machine","","Pre_Sale","IDR","Case","6575.41121","4353.23902","8355.90687","9771.48853","4769.36048","227.86048","5636.97992","20241109 13:10:23","Y"
"20040726","Il7sVbEvm0FXDNMnZBon1HcuM6b","xbivcBB","","gNivcsUrMRFhS0FsAM3Px7yqKtnUVI4lMKBcfWhjUWAdCkN","HFWo3LVbS4fiaxz1RF8YWO1","8rV561UN1tvZ8nn6DrCX","nWSYIT8CNU8zrGsyeOIvy7wv","Correction","Dispenser_Sales","iSDQ1zelZmro","Actual","ALL","Loose","3602.4259","3290.9642","9097.36315","7313.51604","9494.82711","88.02191","7567.36536","20150829 15:06:02","N"
"20020501","8EK2X4w4bKe7V5PWMNaNIEEf","6kJM9umsYBkfOqZYQAL8yD8MGpcUZ9D7A","53YbCjKMjeWwaqLtNjPDFEmeEk","6rZ2xPJxbJ1WAaG8xDgsrNJ9nZvKXoRZrXfXKJTNU93WNvRzJ0x","rjBAkFP2xRaiVNbCV2r","R1vr7","MgQhBshAxNOYYiK3CcJ9av3bsEzV2HTxWbw8nUI","Normal","Vending_Machine","Qr2dPCDrg2M11GelF8","Estimate","ALL","Physical_Case","2390.84215","8718.23847","1960.95322","8845.8869","924.14577","6517.70945","6591.4614","20071105 22:19:09","Y"
"20280215","6nsNi87pA3ywEn10gxsdpaX2jY8gjZ3VbZOqkS","ZDSm3y","QqXSS0p7YqXg5lKGs8282wHeyaOz","pbeyis1Y75JB8cnOjCGXlZsSL0S2WXHrXeGEuGJwqlK8OfVcuB7","3eHBp4NVrd3qeuVh2x","tx495rZOmb","xvZfviHGjR1FeHnuIQ9vp2pi43qOoquZ3hMacu","Correction","Dispenser_Sales","lE6Swgzds2aVak3sTeX18GSfHwUhO3afZ","Estimate","GTQ","Physical_Case","9569.72299","2344.96091","356.25322","8705.4955","3863.02362","4286.70582","6997.05674","20091012 02:38:58","N"
"20130219","mrOmWL5CUVM3uHpEWns3a9Ur","c1JvxB7Mgjn","AgsKmLIQevglPeFOgji0nSmivUBCDZMTKCVTbsAm4Hn","Z4xf75yKZhVlZvWA","CM2ncyUr9djtXkh7RA","tx495rZOmb","m8t89gsiRQvLY","Correction","Vending_Machine","QqU8CukgoqjZWUA1","Estimate","XAF","Physical_Case","5500.77127","5835.11414","1144.02184","6807.84006","1941.32739","4837.84527","288.30293","","Y"
"20310205","xmDzwgwExvltjEv91LmrINNgd6fIxdbTOknb7Z8","Cin9eE31sQsJls1qSqpcap9yAhCPUwFWSyo6","bKzCTPxA11BHgnLyp2nXGOXQcct3uxzDzgH5rfaTKYIyuRdUbVY2QV","lrieNFsXJZPUArXBowhQ4GZXnCnRqVVgoNzJoICYw7KXm3M44","FGgFYkrnFSe2XK0OfnX1T","MJROLEUSkpvT0mTFm","O6iLMlSc8oE2sRLrt0wqK","Cancel","Dispenser_Sales","0tTXTcdgQ6LScKmbI7Q5rAIyQN4BdxlNkK","Pre_Sale","CHF","Loose","990.70654","","","9279.74327","1403.74555","2643.64888","2928.10656","20010217 18:57:52","N"
"20120613","EWl","7ySxj8RHEco1zXBlz0qycHhkS0PyHPyD9K","2HnTIXm4kJTNXTWT2v5eZUv62rFjivSSK81","uuPZPE7Xoo9oGXlBbWJq6bzPGpyNMJZ8oAE","HFWo3LVbS4fiaxz1RF8YWO1","mY5cO5oDCQl","ajdM6t4qUFF8","Cancel","Vending_Machine","fdg8KkYJXYwFdTwL49RC9CZI2OVRlft","Pre_Sale","TZS","Physical_Case","5277.67809","3784.46788","1410.75534","679.23419","5432.80773","1056.05165","6233.05508","20020311 10:05:55","Y"
"20301116","8EK2X4w4bKe7V5PWMNaNIEEf","G2BciG6lPjhu3g4opt","V4PLXyUIeWEh6f7rmXdWuxevSd","LtjYlgPxKlxqauiuU8xYmgc72AJRfCIw","HXB","iuqprfbLQHAeVlte2ah1chXxSPl","8RvzvL6tSJ5jzpupaoLiBqv05yyxIc0","Normal","Vending_Machine","70d0H6e3e18wDvpNWvW3xCTX8OO0CfD","Pre_Sale","GIP","Loose","3345.54972","542.61365","","8064.46867","2382.31237","5062.34168","7767.39168","20340708 18:28:46","Y"
"20140909","fAxGJNyK","k0GEmyte5lxUJnXYiQVvWn2aRBr3vzu5EPgvuQW","0C","Ax4llMBYWo1KqqaxU4DQr8SwCmSdyoW1UN4M3ePCNiUCQx4ISNtXiV","ZSgRGd","LJTL7zpwSTc2BEoIIyfjasnSoeVgT043nkLsM","fiwJzYlEPuZdck54G7Kx2k51lup6vO357xaGe","Cancel","3rd_Party_Operator","nbT5lihH7QEdTVVAmZC","Actual","SAR","Case","1809.26197","6649.1639","7136.11591","-21.39452","5428.99901","4486.44178","5672.50391","20000108 09:43:08","N"
"20331116","vkf","uMAxOVXjo3sQbOvxRfp6p7IRe9","HKRlCH6BSB6WfgekjksD4fifoSlfDsLSWT0J8oJ4VT3pOCuPt","Mc2MWNvaXBfISuHaNAfl1FZamaHpK4SzOHQy2ymxQ2SdqPXgV24i","stsZxrKp1SC7L9HhcWlj8U5iclpXE3MfXUtZNYx","4Fd","fHmrqPBAaubJpdY","Cancel","3rd_Party_Operator","eqm6speE","Actual","COP","Physical_Case","5186.61209","","4807.09968","669.70532","1247.59663","766.78585","6041.42531","20100201 00:26:23","Y","1234567"
"20170606","m0GGVOIsrueeioZjhceRNtqSR5S4Gw5c","tEg4HoPUT2rukTzqzfHGXg634PSKQJ","buNvpM8HvwdDNYO0DbfknffPHWGz","kABxOQjFkty9X2mU8t","JkjhNIQsSzH9wA7pTY2D4Ix","sqSPK3PhwY","hZ","","3rd_Party_Operator","6OZcPSjngZJVUlkLCDocSx0SiKggeXJCyox","Actual","SEK","Multi-Pack","9426.94741","8806.27516","8638.67772","7547.09769","945.53512","4290.81942","4664.20066","20001227 08:55:39","Y","1234567"
"20320101","WxaY","By6SOmiB9evQMlgesVO3mfLBO1A6Px7N6Y","zWctvmrnwr8zge6t5kzcbQZtz1c2mL3rLsLw24","Is6kK82P5KwLw6zDqH64HsOF9CAfPD0eLiqeW","R","u08T02koaoJdkiXPvqrybtGUwQBmc8yPS6pB4","9cVkUIGHZ0bjc2Yc7uVQq2AHFYTJQmcEAfp","Correction","","ut5ePq1rbYBZ4SsyQuGQk9","Pre_Sale","SGD","Multi-Pack","1435.0134","1674.24642","3992.63209","6466.14809","137.40286","6255.98056","8243.89037","20201204 21:04:40","Y","1234567"
"20191025","OQucB8Z8cRzGNX51RHLRQ24Mh3NVqRW","NO","nagpS1vn","IGXeLYVvEVi6rBSMWaCaP3nRjYpqzkN8PKYtNppVTn01QZ95M","CM2ncyUr9djtXkh7RA","u08T02koaoJdkiXPvqrybtGUwQBmc8yPS6pB4","5LLmUJkS2o9iGo","Normal","Vending_Machine","SaNJS","Estimate","MZN","Case","3559.9253","8129.87286","1425.66765","8789.58163","1466.17359","4120.08111","6233.25896","20080627 16:48:21","Y","1234567"
"20310307","if6rytsMs4ztPdsLM0rXdjrCu8U9","0KgmxoRaqEfrSlKcjyhxWl3HnkALJsPLVzy7Wu","B4vENSRuAQXwQfYkfXMn6jD0Q4BvyFZb","alD1wCgokH1XWKCGtzple4EBUFPpfG3VpF","tSHc","9DhbYfrhNy3MSRDk8zxHHigqBty","VPRjvY9vtcYBSh","Normal","Vending_Machine","KXxFu2RWlHZN61T0Cin9KqisirKeBLuUAidS0myJ","Pre_Sale","XXX","Loose","6668.0108","1402.27794","5639.80151","4349.20147","7699.05562","3207.53077","353.21542","20110209 11:32:28","Y","1234567"
"20110331","NQgrnue","41NfJsw6b9CfxuHsRgGyAr1","Dj2of3kamhc","EdyoVqCbayu8h9fgsB3vLF9z","jLueykP1wNu","LJTL7zpwSTc2BEoIIyfjasnSoeVgT043nkLsM","BfjasgmDs6go","Correction","Vending_Machine","8VnC4JJHhJyT3UHyNGyAoOiEXNym","Actual","","Case","8623.19015","2636.34568","8543.06543","4867.95076","8052.49075","4205.87003","2552.21514","20150926 01:35:14","Y","1234567"
"20190917","jToWxqKjz2iKWbKv","o0EJlgd5zp3PzTlcNnycen9BSUMAuMPRTlix","QTjz7wBBD1ggBml8pyYSZH5ZC5WC0b2zJWleASk","D","shbohvHUTZVFY7XJ9KSUaAqb","FVJEOncTG3EzpBdKAtxQk4TNE","Y1xNvOg1AxEzN","Cancel","Dispenser_Sales","TeruJMuRiUJ9Uu","Pre_Sale","LRD","Loose","4043.28018","9162.78508","4973.01054","2287.11845","3805.41845","2662.61151","3657.80785","20150122 19:22:13","Y","1234567"
"20310116","gde","ut","fjtRggizr","ZONpVl7Huldac1eT0aQwL6DsMM7ZKeEEzNTaw","7nhXN4VvCLb","fGc1UcFP","ajdM6t4qUFF8","Correction","Dispenser_Sales","R6gngwnkSvPislVMOaSNK4cQVZH4U69h","Estimate","GNF","Loose","2185.19713","2248.51449","5333.90545","3586.23718","7728.23912","","9797.88311","20130217 01:16:12","N","1234567"
"20300514","Il7sVbEvm0FXDNMnZBon1HcuM6b","8jJppsTQhyP2AiO2hOeQ","Hk","f","nKdbvHHyALQl8GdVZEPIp7A91KvjxPEoN","1","pY","Cancel","Vending_Machine","","Estimate","SHP","Multi-Pack","2742.90899","6680.76599","-84.86098","3194.58292","6507.61169","272.17899","8857.70002","20180522 03:31:40","N","1234567"
"20301205","kz0Yxoyba6nn","41NfJsw6b9CfxuHsRgGyAr1","Dj2of3kamhc","EdyoVqCbayu8h9fgsB3vLF9z","XosjBQIHZtAKeTp3aucsUAY3KO","FVJEOncTG3EzpBdKAtxQk4TNE","oVlzbcC3pGY75j33WoXRg1MmDLCER","Cancel","Dispenser_Sales","D3YQ9m4yK0ak8K6UGlNdcwl4w9ypuco","Estimate","XBC","Physical_Case","5729.93822","9683.32685","651.27132","","3109.68806","6643.20849","2423.39083","20001003 22:15:42","Y","1234567"
"20200516","XPK5kgdu8cq2FE","anmfqRlUaXqAPzVBWuE","5bz2nsMVy8W426o3J0Gubt1ErjDeHwvrYTqJ84F","UtUOYGONxj9AWcXl7PlJu0ZeOm8vk3YN1","NWt8WGeUr22lBbswYB5MViGnyZ3","a4LSeke3RqNRzhcnCbd","RKQQK","Correction","Dispenser_Sales","LV2Erq","Estimate","","Multi-Pack","7464.2162","6956.30139","2963.68172","7387.45186","7587.63848","1607.99624","6989.08062","20010916 15:24:18","Y","1234567"
"20250203","Il7sVbEvm0FXDNMnZBon1HcuM6b","y0SR5QKc6IQGbflz1tu0OxqL8","","DnnpuMKhHKeENwPTssbbZqZF","DV9nn1L15EAFXmH7UIjfyQgu7h8QXOP1p5Qjhde","NYSXKykKczl8s","8RvzvL6tSJ5jzpupaoLiBqv05yyxIc0","Correction","3rd_Party_Operator","FOHNzZeFe","Actual","XXX","Multi-Pack","9378.18225","7470.31553","4206.08708","","6441.15381","9332.60471","3274.6961","20210317 11:08:27","N","1234567"
"20310722","YSs9VdqdS37IeXmAwNTRIWgM2uynp1QfOHd","anmfqRlUaXqAPzVBWuE","5bz2nsMVy8W426o3J0Gubt1ErjDeHwvrYTqJ84F","UtUOYGONxj9AWcXl7PlJu0ZeOm8vk3YN1","N13ABzEK6gYWtOjKpLsmBQjVa","OBMOFD3hzjwC22SidQOf","nhdBUqV7jvXawgcr2Eax5Ui","Normal","Dispenser_Sales","xgHUwaKxrLXtkckuVx0daqQZv","Actual","MZN","Case","3870.01597","8353.01526","7638.93704","5012.01716","3568.21066","","3269.69918","20270726 06:44:32","Y","1234567"
"20140730","Qs2BKryucUxhljApYQB3FKpbz5t","6kJM9umsYBkfOqZYQAL8yD8MGpcUZ9D7A","53YbCjKMjeWwaqLtNjPDFEmeEk","6rZ2xPJxbJ1WAaG8xDgsrNJ9nZvKXoRZrXfXKJTNU93WNvRzJ0x","Dq2b5iWvZoMbP5L9BzI","7","LggJpziME5sdNnG6hT0","Normal","Vending_Machine","MG","Estimate","XBD","Multi-Pack","1367.51909","3199.18934","4501.12684","3667.9673","981.47177","8991.92308","9576.62143","20130601 07:50:54","","1234567"
"20160706","uNHacacWioC1uzdCG7Gktzsr","uMAxOVXjo3sQbOvxRfp6p7IRe9","HKRlCH6BSB6WfgekjksD4fifoSlfDsLSWT0J8oJ4VT3pOCuPt","Mc2MWNvaXBfISuHaNAfl1FZamaHpK4SzOHQy2ymxQ2SdqPXgV24i","XD8uuA8WvdGrWDTxxrUkDNTtVTXA","AZxlVFDlBHBJrFfQ6QhtaIR0dma2uQ988i5","KUVF6gPnUiEvDUelg0K2mP8bh","Normal","3rd_Party_Operator","siYNhastz8tGSWDodWv1VXZENl1KdmUTKCjV","Estimate","QAR","Case","9195.00251","5386.73401","5168.10735","","1998.97082","7438.70537","143.99499","20190524 14:16:46","N","1234567"
"20231030","6Oar5hmtx64SRqQrg3XmWFGB","6QQXasStnHe3kdpSiV5gCpGdQ3vs2yG3E81Q","zoX25AGJGzYSVqA67B2ntBjdKHbVlyMktz3mDObGVphLafCJ","fB4zVR9miCNWkeulZgL3Ft8fF5nugxQozhH92acEG6nFC","ixjFSwVxW8BuAUlsyGi59PbFamun","tmXfX9YP5xJy1uasUNLlzCwMjDFtfrWI","BSRFKMYLQAtUCn34m","Cancel","Vending_Machine","Kwc9sUxXwNLVherom2UqCPwNyl4HU","Estimate","MDL","Physical_Case","3576.94561","9619.57056","7728.88391","1073.44621","4427.9581","4687.19888","3442.50798","20010216 21:09:46","N","1234567"
"20150829","hE9","qf9YxQCVyqNrxBffVzVtJn4ucL","79jwDJuFYIZs4xv","fRgdOoT9nlq","9C2d8H1OAACTdY","09uYehdooObwDWOb0Bi36CiFZFekaz9Zhuj5GE","xvZfviHGjR1FeHnuIQ9vp2pi43qOoquZ3hMacu","Cancel","Dispenser_Sales","mngoYnZamjytQWB6PGUT","Actual","VUV","Case","7615.73602","5352.9186","9902.37039","7748.72065","2858.94579","4913.94143","4410.79907","20171022 07:59:48","N","1234567"
